"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Republic of Korea-Australia Migratory Bird Agreement (ROKAMBA)","South Australia : Conservation Status","Bonn Convention Migratory Taxa","China-Australia Migratory Bird Agreement (CAMBA)","Victoria : Conservation Status","Japan-Australia Migratory Bird Agreement (JAMBA)","Australian Capital Territory : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status","Western Australia : Conservation status: Priority 4","Western Australia : Conservation status: Priority 3","Western Australia : Conservation status: Priority 2","Western Australia : Conservation status: Priority 1","QLD State Notifiable Pests","SA State Notifiable Pests","Weeds of National Significance (WoNS) as at Feb. 2013","WA State Notifiable Pests","NSW State Notifiable Pests","NT State Notifiable Pests","ACT State Notifiable Pests","Key Australian weed species list (ABS)","Key Australian feral animal species list (ABS)","VIC State Notifiable Pests"
"https://biodiversity.org.au/afd/taxa/919a6e49-7a0b-4d2a-9789-89696901d2fa","Hofmannophila pseudospretella","(Stainton, 1849)","species","Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","Hofmannophila","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/91b28b65-c983-4aa1-a665-daec077a68f4","Neolaemosaccus dapsilis","(Pascoe, 1872)","species","Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Neolaemosaccus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/91cc770e-52f6-40ab-a2ff-d302326b20a2","Sheldonella lateralis","(Reeve, 1844)","species","Animalia","Mollusca","Bivalvia","Arcida","Noetiidae","Sheldonella","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/91f01ed8-040f-4bf8-922e-3da3858dde94","Lepidodactylus lugubris","(Duméril & Bibron, 1836)","species","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","Lepidodactylus","Mourning Gecko","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/91f33f8d-abe8-40b5-b072-3da3739dbf74","Sepedophilus quartus","(Lea, 1899)","species","Animalia","Arthropoda","Insecta","Coleoptera","Staphylinidae","Sepedophilus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/920915de-7088-4ad9-a72b-9d65924126b3","Pterohelaeus castaneus","Carter, 1933","species","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","Pterohelaeus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/920ec8b3-fb8a-48e8-82df-e3dfcf34611b","Eressa megalospilia","Turner, 1922","species","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Eressa","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/92126a7c-45c0-486f-89f5-f0754e5e469f","Carphurus pravus","Lea, 1909","species","Animalia","Arthropoda","Insecta","Coleoptera","Melyridae","Carphurus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/921c9793-db09-4798-be1e-4c5185deddcd","Glenochrysa opposita","(McLachlan, 1863)","species","Animalia","Arthropoda","Insecta","Neuroptera","Chrysopidae","Glenochrysa","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/921c9b49-e1f2-479b-acf3-72808a3047fd","Caloca ada","Shackleton, 2013","species","Animalia","Arthropoda","Insecta","Trichoptera","Calocidae","Caloca","Caddisfly","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/922914b1-e110-43e4-875d-80704b1d0413","Conus (Harmoniconus) sponsalis","Hwass in Bruguière, 1792","species","Animalia","Mollusca","Gastropoda","Hypsogastropoda","Conidae","Conus","The Dwarf Cone","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/922c96ab-41bd-41e2-8c0e-b1b898bdb2e3","Ardozyga xuthias","(Meyrick, 1904)","species","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Ardozyga","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/923371a0-ebcc-40b4-88a8-ccc3611d6058","Ctenophorus adelaidensis","(Gray, 1841)","species","Animalia","Chordata","Reptilia","Squamata","Agamidae","Ctenophorus","Western Heath Dragon","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/923d691e-98bd-4341-8fda-d30b66c4ba69","Tenagodus cumingii","Mörch, 1861","species","Animalia","Mollusca","Gastropoda","Cerithimorpha","Siliquariidae","Tenagodus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/92457d71-6238-4c1d-ae7a-9d653f8e7cba","Opodiphthera rhythmica","(Turner, 1936)","species","Animalia","Arthropoda","Insecta","Lepidoptera","Saturniidae","Opodiphthera","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/924d37fd-084d-471f-bc4e-1b6467d2a98a","Ophiomyia kaputarensis","Spencer, 1977","species","Animalia","Arthropoda","Insecta","Diptera","Agromyzidae","Ophiomyia","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/92529a23-1011-4fa7-878e-1bb05cfd3065","Meonis (Meonis) cordicollis","Baehr, 2007","species","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Meonis","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/92545425-b889-40a4-81b0-5ba72b37f409","Parexocoetus brachypterus","(Richardson, 1846)","species","Animalia","Chordata","Actinopterygii","Beloniformes","Exocoetidae","Parexocoetus","Sailfin Flyingfish","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9256a004-d30f-45e6-b71d-15ddd204df6a","Thersites mitchellae","(Cox, 1864)","species","Animalia","Mollusca","Gastropoda","Stylommatophora","Camaenidae","Thersites","Mitchell's Rainforest Snail","1","","","","","","","","","","Critically Endangered","","Endangered","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9292b2aa-bb57-4b71-8925-572aa4958463","Homethes rotundatus","Blackburn, 1892","species","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Homethes","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9299d6c0-2359-4b15-94c3-df79b6c63878","Emplesis ferruginea","Lea, 1927","species","Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Emplesis","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/92a9ef83-7440-4f29-9b80-751e233266f2","Maratus azureus","Schubert, 2020","species","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Maratus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/92afb80c-8f92-4c18-81c2-e176b154b0ea","Macrophiothrix spongicola","(Stimpson, 1855)","species","Animalia","Echinodermata","Ophiuroidea","Amphilepidida","Ophiotrichidae","Macrophiothrix","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/92b9bda5-962b-4f13-adcf-59732ab7311f","Scaptodrosophila anthemon","(Bock, 1976)","species","Animalia","Arthropoda","Insecta","Diptera","Drosophilidae","Scaptodrosophila","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/92caa94d-d892-446e-9310-fe51a51a040a","Phyllostauros vercoi","(Joshua & Creed, 1915)","species","Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Phyllophoridae","Phyllostauros","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/92d11918-164e-4d2c-982a-62a1752c082c","Thalasseleotris adela","Hoese & Larson, 1987","species","Animalia","Chordata","Actinopterygii","Perciformes","Thalasseleotrididae","Thalasseleotris","Cryptic Sea Gudgeon","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/92da74d2-0378-49e6-ae8c-c3fee6b316f4","Zeadolopus wiburdi","(Lea, 1912)","species","Animalia","Arthropoda","Insecta","Coleoptera","Leiodidae","Zeadolopus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/92de8042-d065-42d4-b866-5ea95475bc81","Nassarius (Alectrion) spiratus","(A. Adams, 1852)","species","Animalia","Mollusca","Gastropoda","Hypsogastropoda","Nassariidae","Nassarius","Spired Dog Whelk","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/92e675b0-0adc-4cd7-af17-999b168cf067","Euryochra euryochra","(Turner, 1914)","species","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Euryochra","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/92e7e1ac-e5b8-4310-b218-710cc40b631e","Amycterus tenebricosus","(Ferguson, 1912)","species","Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Amycterus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/92ee8068-b628-4248-bf48-c3e46550dce1","Apterotheca punctifrons","(Gebien, 1920)","species","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","Apterotheca","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/93085034-fcd6-4ce8-82f8-285d6990e70e","Deretaphrus analis","Lea, 1899","species","Animalia","Arthropoda","Insecta","Coleoptera","Bothrideridae","Deretaphrus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/93094bb1-8950-4a3e-b4fe-583360e77192","Branchinella (Branchinella) affinis","Linder, 1941","species","Animalia","Arthropoda","Branchiopoda","Anostraca","Thamnocephalidae","Branchinella","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9312f378-210a-4897-9bea-1bc9f3f2ab28","Brachaelurus waddi","(Bloch & Schneider, 1801)","species","Animalia","Chordata","Chondrichthyes","Orectolobiformes","Brachaeluridae","Brachaelurus","Blind Shark","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/931a1eb2-8221-49ee-9546-6b576df23e01","Psectra tillyardi","(Kimmins, 1940)","species","Animalia","Arthropoda","Insecta","Neuroptera","Hemerobiidae","Psectra","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9326e9bb-9278-4c21-88cf-622b49aa18e0","Glycymeris (Tucetilla) tenuicostata","(Reeve, 1843)","species","Animalia","Mollusca","Bivalvia","Arcida","Glycymerididae","Glycymeris","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/932b86c2-10ac-4be2-a856-a9278192234b","Cadella obtusalis","(Deshayes, 1855)","species","Animalia","Mollusca","Bivalvia","Cardiida","Tellinidae","Cadella","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/93386748-75c1-4270-afa5-e1f3b8f75f2c","Epimixia dysmica","Drake & Ruhoff, 1961","species","Animalia","Arthropoda","Insecta","Hemiptera","Tingidae","Epimixia","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/933ec8c1-fda9-4916-91d7-092e77439675","Haletta semifasciata","(Valenciennes, 1840)","species","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Haletta","Blue Weed-whiting","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/936f93dd-b3fa-466c-9b56-d20a07c09ebb","Poropterus succisus","(W.F. Erichson, 1842)","species","Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Poropterus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/938579cc-7185-4069-8617-9659cf55553e","Dicranomyia (Dicranomyia) obscura","Skuse, 1890","species","Animalia","Arthropoda","Insecta","Diptera","Limoniidae","Dicranomyia","Crane Fly","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/938ddbd5-a750-496f-9f8c-b5e5de8d63f2","Desmothrips tenuicornis","(Bagnall, 1916)","species","Animalia","Arthropoda","Insecta","Thysanoptera","Aeolothripidae","Desmothrips","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9393be36-3868-457e-9b69-03e9d23a5ff2","Styringomyia williamsi","Theischinger & Billingham, 2018","species","Animalia","Arthropoda","Insecta","Diptera","Limoniidae","Styringomyia","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9398a957-2afb-4fa5-b2fa-3b1ec0a93bf4","Hydraena parva","Zwick, 1977","species","Animalia","Arthropoda","Insecta","Coleoptera","Hydraenidae","Hydraena","Minute Moss Beetle","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9399cf1b-3b76-4a81-aea2-253f078c0a7f","Feresa attenuata","J.E. Gray, 1874","species","Animalia","Chordata","Mammalia","Artiodactyla","Delphinidae","Feresa","Pygmy Killer Whale","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/939d747c-7709-41fe-b914-8366b6af6bec","Suphalomitus difformis","(McLachlan, 1871)","species","Animalia","Arthropoda","Insecta","Neuroptera","Ascalaphidae","Suphalomitus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/93ab46c9-dc43-4212-824a-c2ff471c255f","Eatonina hutchingsae","Ponder & Yoo, 1980","species","Animalia","Mollusca","Gastropoda","Hypsogastropoda","Cingulopsidae","Eatonina","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/93af5ed4-3a03-4445-8dfc-9b27a7faa794","Percnon planissimum","(Herbst, 1804)","species","Animalia","Arthropoda","Malacostraca","Decapoda","Percnidae","Percnon","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/93bbe7a5-f182-45d2-a544-5ac772c761c0","Dictyophara concolor","Walker, 1851","species","Animalia","Arthropoda","Insecta","Hemiptera","Dictyopharidae","Dictyophara","Planthopper","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/93cf4026-8170-48cf-a8fa-e7f8acb10a72","Paranurus macleayi","(Sloane, 1895)","species","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Paranurus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/93cfa160-7a0a-4404-80e6-d49ac4a38192","Glycymeris (Glycymeris) radians","(Lamarck, 1819)","species","Animalia","Mollusca","Bivalvia","Arcida","Glycymerididae","Glycymeris","Common Dog Cockle","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/93deb7af-fc51-47b8-889b-cc3a71468445","Macrohelodes spinapennis","Watts, 2010","species","Animalia","Arthropoda","Insecta","Coleoptera","Scirtidae","Macrohelodes","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/93e5a292-175d-4e7e-80bb-de4992f9c5fe","Edosa ochracea","(Meyrick, 1893)","species","Animalia","Arthropoda","Insecta","Lepidoptera","Tineidae","Edosa","Fungus Moth","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/93ec83e9-d0de-40c0-ae95-6f214e8b222b","Chloroclystis mniochroa","Turner, 1904","species","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chloroclystis","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/93f14009-ab5b-4729-9bca-a95e8d761991","Telanepsia oricalla","Turner, 1933","species","Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","Telanepsia","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/93f17b48-b809-4529-84a9-5c8274f7840c","Olganereis edmondsi","(Hartman, 1954)","species","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Olganereis","Rag Worm","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/93ff0306-b0ef-4e82-a16e-dd68899d5e24","Trapezium bicarinatum","(Schumacher, 1817)","species","Animalia","Mollusca","Bivalvia","Cardiida","Trapezidae","Trapezium","Funa-gata-gai","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/94015959-bf66-4d7d-b6c9-70d3d61e1a58","Basedowena cottoni","Iredale, 1937","species","Animalia","Mollusca","Gastropoda","Stylommatophora","Camaenidae","Basedowena","Cottons Talus-snail","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/940945ff-08e1-40f2-b606-d4d38c76084e","Phalangipus australiensis","Rathbun, 1918","species","Animalia","Arthropoda","Malacostraca","Decapoda","Epialtidae","Phalangipus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
